Info: *******************************************************************
Info: Running Quartus Prime Signal Tap
    Info: Version 21.3.0 Build 170 09/23/2021 SC Pro Edition
    Info: Copyright (C) 2021  Intel Corporation. All rights reserved.
    Info: Your use of Intel Corporation's design tools, logic functions 
    Info: and other software and tools, and any partner logic 
    Info: functions, and any output files from any of the foregoing 
    Info: (including device programming or simulation files), and any 
    Info: associated documentation or information are expressly subject 
    Info: to the terms and conditions of the Intel Program License 
    Info: Subscription Agreement, the Intel Quartus Prime License Agreement,
    Info: the Intel FPGA IP License Agreement, or other applicable license
    Info: agreement, including, without limitation, that your use is for
    Info: the sole purpose of programming logic devices manufactured by
    Info: Intel and sold by Intel or its authorized distributors.  Please
    Info: refer to the applicable agreement for further details, at
    Info: https://fpgasoftware.intel.com/eula.
    Info: Processing started: Sun Aug 30 16:10:28 2026
    Info: System process ID: 1121588
Info: Command: quartus_stp -t scripts/jtag/read_step5_helper_pi_state_rail_audit.tcl 600 100 "DE5 [1-11.2]"
Info: Quartus(args): 600 100 {DE5 [1-11.2]}
STEP5_PI_AUDIT_CONFIG samples=600 gap_ms=100 board_filter=DE5 [1-11.2] experiment=EXP-WRPC-STEP5-HPLL-6208-64-HELPER-PI-STATE-RAIL-AUDIT read_only=1 pi_trace_base=0x200 fresh_reset_required=1
=== DE5 [1-11.2] ===
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=1 elapsed_ms=0 FRAME_VALID=0 PI_TRACE_PRESENT=0 PI_EPOCH=INVALID PI_INTEGRATOR_BEFORE=INVALID PI_I_NEW=INVALID PI_INTEGRATOR_AFTER=INVALID PI_UNCLAMPED_OUTPUT=INVALID PI_CLAMPED_OUTPUT=INVALID PI_CLAMP_SIDE=INVALID HELPER_ERROR=INVALID HELPER_OUTPUT=INVALID FREQ_ERROR=INVALID TARGET_CODE=65531 APPLIED_CODE=5 NORMAL_COMPLETED=0 NORMAL_FINC=0 NORMAL_FDEC=0 HELPER_LOCKED=INVALID HELPER_LOCK_COUNT=INVALID BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=179 elapsed_ms=17800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=32262 PI_INTEGRATOR_BEFORE=4981100 PI_I_NEW=4979338 PI_INTEGRATOR_AFTER=4979338 PI_UNCLAMPED_OUTPUT=1188 PI_CLAMPED_OUTPUT=1188 PI_CLAMP_SIDE=0 HELPER_ERROR=881 HELPER_OUTPUT=1188 FREQ_ERROR=4 TARGET_CODE=1365 APPLIED_CODE=1349 NORMAL_COMPLETED=2253 NORMAL_FINC=1137 NORMAL_FDEC=1116 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=180 elapsed_ms=17900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=34552 PI_INTEGRATOR_BEFORE=2865034 PI_I_NEW=2864236 PI_INTEGRATOR_AFTER=2864236 PI_UNCLAMPED_OUTPUT=690 PI_CLAMPED_OUTPUT=690 PI_CLAMP_SIDE=0 HELPER_ERROR=399 HELPER_OUTPUT=690 FREQ_ERROR=-4 TARGET_CODE=777 APPLIED_CODE=837 NORMAL_COMPLETED=2261 NORMAL_FINC=1137 NORMAL_FDEC=1124 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=181 elapsed_ms=18000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=36076 PI_INTEGRATOR_BEFORE=3238664 PI_I_NEW=3240218 PI_INTEGRATOR_AFTER=3240218 PI_UNCLAMPED_OUTPUT=825 PI_CLAMPED_OUTPUT=825 PI_CLAMP_SIDE=0 HELPER_ERROR=-777 HELPER_OUTPUT=825 FREQ_ERROR=-13 TARGET_CODE=836 APPLIED_CODE=773 NORMAL_COMPLETED=2264 NORMAL_FINC=1138 NORMAL_FDEC=1126 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=182 elapsed_ms=18100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=37602 PI_INTEGRATOR_BEFORE=4836922 PI_I_NEW=4838884 PI_INTEGRATOR_AFTER=4838884 PI_UNCLAMPED_OUTPUT=1222 PI_CLAMPED_OUTPUT=1222 PI_CLAMP_SIDE=0 HELPER_ERROR=-981 HELPER_OUTPUT=1222 FREQ_ERROR=-3 TARGET_CODE=1236 APPLIED_CODE=1221 NORMAL_COMPLETED=2271 NORMAL_FINC=1145 NORMAL_FDEC=1126 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=183 elapsed_ms=18200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=39892 PI_INTEGRATOR_BEFORE=5029890 PI_I_NEW=5028684 PI_INTEGRATOR_AFTER=5028684 PI_UNCLAMPED_OUTPUT=1211 PI_CLAMPED_OUTPUT=1211 PI_CLAMP_SIDE=0 HELPER_ERROR=603 HELPER_OUTPUT=1211 FREQ_ERROR=-4 TARGET_CODE=1295 APPLIED_CODE=1285 NORMAL_COMPLETED=2272 NORMAL_FINC=1146 NORMAL_FDEC=1126 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=184 elapsed_ms=18300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=41418 PI_INTEGRATOR_BEFORE=3810924 PI_I_NEW=3809240 PI_INTEGRATOR_AFTER=3809240 PI_UNCLAMPED_OUTPUT=904 PI_CLAMPED_OUTPUT=904 PI_CLAMP_SIDE=0 HELPER_ERROR=842 HELPER_OUTPUT=904 FREQ_ERROR=-1 TARGET_CODE=893 APPLIED_CODE=901 NORMAL_COMPLETED=2278 NORMAL_FINC=1146 NORMAL_FDEC=1132 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=185 elapsed_ms=18400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=42944 PI_INTEGRATOR_BEFORE=2878172 PI_I_NEW=2877470 PI_INTEGRATOR_AFTER=2877470 PI_UNCLAMPED_OUTPUT=695 PI_CLAMPED_OUTPUT=695 PI_CLAMP_SIDE=0 HELPER_ERROR=351 HELPER_OUTPUT=695 FREQ_ERROR=-7 TARGET_CODE=691 APPLIED_CODE=709 NORMAL_COMPLETED=2281 NORMAL_FINC=1146 NORMAL_FDEC=1135 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=186 elapsed_ms=18500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=45232 PI_INTEGRATOR_BEFORE=3380100 PI_I_NEW=3381708 PI_INTEGRATOR_AFTER=3381708 PI_UNCLAMPED_OUTPUT=860 PI_CLAMPED_OUTPUT=860 PI_CLAMP_SIDE=0 HELPER_ERROR=-804 HELPER_OUTPUT=860 FREQ_ERROR=1 TARGET_CODE=742 APPLIED_CODE=709 NORMAL_COMPLETED=2281 NORMAL_FINC=1146 NORMAL_FDEC=1135 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=187 elapsed_ms=18600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=46758 PI_INTEGRATOR_BEFORE=4625498 PI_I_NEW=4626756 PI_INTEGRATOR_AFTER=4626756 PI_UNCLAMPED_OUTPUT=1158 PI_CLAMPED_OUTPUT=1158 PI_CLAMP_SIDE=0 HELPER_ERROR=-629 HELPER_OUTPUT=1158 FREQ_ERROR=6 TARGET_CODE=1166 APPLIED_CODE=1157 NORMAL_COMPLETED=2288 NORMAL_FINC=1153 NORMAL_FDEC=1135 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=188 elapsed_ms=18700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=49046 PI_INTEGRATOR_BEFORE=5367146 PI_I_NEW=5366988 PI_INTEGRATOR_AFTER=5366988 PI_UNCLAMPED_OUTPUT=1312 PI_CLAMPED_OUTPUT=1312 PI_CLAMP_SIDE=0 HELPER_ERROR=79 HELPER_OUTPUT=1312 FREQ_ERROR=8 TARGET_CODE=1312 APPLIED_CODE=1285 NORMAL_COMPLETED=2290 NORMAL_FINC=1155 NORMAL_FDEC=1135 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=189 elapsed_ms=18800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=51334 PI_INTEGRATOR_BEFORE=4546310 PI_I_NEW=4545234 PI_INTEGRATOR_AFTER=4545234 PI_UNCLAMPED_OUTPUT=1095 PI_CLAMPED_OUTPUT=1095 PI_CLAMP_SIDE=0 HELPER_ERROR=538 HELPER_OUTPUT=1095 FREQ_ERROR=4 TARGET_CODE=1182 APPLIED_CODE=1221 NORMAL_COMPLETED=2291 NORMAL_FINC=1155 NORMAL_FDEC=1136 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=190 elapsed_ms=18900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=53624 PI_INTEGRATOR_BEFORE=3649972 PI_I_NEW=3649888 PI_INTEGRATOR_AFTER=3649888 PI_UNCLAMPED_OUTPUT=895 PI_CLAMPED_OUTPUT=895 PI_CLAMP_SIDE=0 HELPER_ERROR=42 HELPER_OUTPUT=895 FREQ_ERROR=-12 TARGET_CODE=915 APPLIED_CODE=965 NORMAL_COMPLETED=2295 NORMAL_FINC=1155 NORMAL_FDEC=1140 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=191 elapsed_ms=19000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=55912 PI_INTEGRATOR_BEFORE=5000646 PI_I_NEW=5002714 PI_INTEGRATOR_AFTER=5002714 PI_UNCLAMPED_OUTPUT=1264 PI_CLAMPED_OUTPUT=1264 PI_CLAMP_SIDE=0 HELPER_ERROR=-1034 HELPER_OUTPUT=1264 FREQ_ERROR=-4 TARGET_CODE=1104 APPLIED_CODE=1093 NORMAL_COMPLETED=2299 NORMAL_FINC=1158 NORMAL_FDEC=1141 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=192 elapsed_ms=19100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=57438 PI_INTEGRATOR_BEFORE=6180590 PI_I_NEW=6181124 PI_INTEGRATOR_AFTER=6181124 PI_UNCLAMPED_OUTPUT=102762 PI_CLAMPED_OUTPUT=1524 PI_CLAMP_SIDE=1 HELPER_ERROR=-267 HELPER_OUTPUT=1524 FREQ_ERROR=5 TARGET_CODE=1527 APPLIED_CODE=1477 NORMAL_COMPLETED=2305 NORMAL_FINC=1164 NORMAL_FDEC=1141 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=193 elapsed_ms=19200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=59726 PI_INTEGRATOR_BEFORE=5332364 PI_I_NEW=5330430 PI_INTEGRATOR_AFTER=5330430 PI_UNCLAMPED_OUTPUT=1271 PI_CLAMPED_OUTPUT=1271 PI_CLAMP_SIDE=0 HELPER_ERROR=967 HELPER_OUTPUT=1271 FREQ_ERROR=11 TARGET_CODE=1409 APPLIED_CODE=1413 NORMAL_COMPLETED=2306 NORMAL_FINC=1164 NORMAL_FDEC=1142 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=194 elapsed_ms=19300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=62016 PI_INTEGRATOR_BEFORE=3693558 PI_I_NEW=3693458 PI_INTEGRATOR_AFTER=3693458 PI_UNCLAMPED_OUTPUT=905 PI_CLAMPED_OUTPUT=905 PI_CLAMP_SIDE=0 HELPER_ERROR=50 HELPER_OUTPUT=905 FREQ_ERROR=-8 TARGET_CODE=934 APPLIED_CODE=965 NORMAL_COMPLETED=2313 NORMAL_FINC=1164 NORMAL_FDEC=1149 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=195 elapsed_ms=19400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=63542 PI_INTEGRATOR_BEFORE=4303756 PI_I_NEW=4305032 PI_INTEGRATOR_AFTER=4305032 PI_UNCLAMPED_OUTPUT=1079 PI_CLAMPED_OUTPUT=1079 PI_CLAMP_SIDE=0 HELPER_ERROR=-638 HELPER_OUTPUT=1079 FREQ_ERROR=10 TARGET_CODE=1091 APPLIED_CODE=1029 NORMAL_COMPLETED=2314 NORMAL_FINC=1165 NORMAL_FDEC=1149 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=196 elapsed_ms=19500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=65068 PI_INTEGRATOR_BEFORE=5098864 PI_I_NEW=5099558 PI_INTEGRATOR_AFTER=5099558 PI_UNCLAMPED_OUTPUT=1263 PI_CLAMPED_OUTPUT=1263 PI_CLAMP_SIDE=0 HELPER_ERROR=-347 HELPER_OUTPUT=1263 FREQ_ERROR=5 TARGET_CODE=1268 APPLIED_CODE=1221 NORMAL_COMPLETED=2317 NORMAL_FINC=1168 NORMAL_FDEC=1149 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=197 elapsed_ms=19600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=66594 PI_INTEGRATOR_BEFORE=5471414 PI_I_NEW=5471868 PI_INTEGRATOR_AFTER=5471868 PI_UNCLAMPED_OUTPUT=1349 PI_CLAMPED_OUTPUT=1349 PI_CLAMP_SIDE=0 HELPER_ERROR=-227 HELPER_OUTPUT=1349 FREQ_ERROR=4 TARGET_CODE=1353 APPLIED_CODE=1349 NORMAL_COMPLETED=2319 NORMAL_FINC=1170 NORMAL_FDEC=1149 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=198 elapsed_ms=19700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=68882 PI_INTEGRATOR_BEFORE=5968866 PI_I_NEW=5969136 PI_INTEGRATOR_AFTER=5969136 PI_UNCLAMPED_OUTPUT=1467 PI_CLAMPED_OUTPUT=1467 PI_CLAMP_SIDE=0 HELPER_ERROR=-135 HELPER_OUTPUT=1467 FREQ_ERROR=1 TARGET_CODE=1436 APPLIED_CODE=1413 NORMAL_COMPLETED=2320 NORMAL_FINC=1171 NORMAL_FDEC=1149 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=199 elapsed_ms=19800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=72696 PI_INTEGRATOR_BEFORE=4246566 PI_I_NEW=4246196 PI_INTEGRATOR_AFTER=4246196 PI_UNCLAMPED_OUTPUT=1035 PI_CLAMPED_OUTPUT=1035 PI_CLAMP_SIDE=0 HELPER_ERROR=185 HELPER_OUTPUT=1035 FREQ_ERROR=-7 TARGET_CODE=1282 APPLIED_CODE=1285 NORMAL_COMPLETED=2322 NORMAL_FINC=1171 NORMAL_FDEC=1151 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=200 elapsed_ms=19900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=74986 PI_INTEGRATOR_BEFORE=4495200 PI_I_NEW=4496020 PI_INTEGRATOR_AFTER=4496020 PI_UNCLAMPED_OUTPUT=1118 PI_CLAMPED_OUTPUT=1118 PI_CLAMP_SIDE=0 HELPER_ERROR=-410 HELPER_OUTPUT=1118 FREQ_ERROR=3 TARGET_CODE=1057 APPLIED_CODE=1029 NORMAL_COMPLETED=2326 NORMAL_FINC=1171 NORMAL_FDEC=1155 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=201 elapsed_ms=20000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=77274 PI_INTEGRATOR_BEFORE=5802410 PI_I_NEW=5803596 PI_INTEGRATOR_AFTER=5803596 PI_UNCLAMPED_OUTPUT=1444 PI_CLAMPED_OUTPUT=0 PI_CLAMP_SIDE=0 HELPER_ERROR=-593 HELPER_OUTPUT=1444 FREQ_ERROR=8 TARGET_CODE=1340 APPLIED_CODE=1285 NORMAL_COMPLETED=2330 NORMAL_FINC=1175 NORMAL_FDEC=1155 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=202 elapsed_ms=20100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=79562 PI_INTEGRATOR_BEFORE=6181390 PI_I_NEW=6180332 PI_INTEGRATOR_AFTER=6180332 PI_UNCLAMPED_OUTPUT=1494 PI_CLAMPED_OUTPUT=1494 PI_CLAMP_SIDE=0 HELPER_ERROR=529 HELPER_OUTPUT=1494 FREQ_ERROR=9 TARGET_CODE=1558 APPLIED_CODE=1541 NORMAL_COMPLETED=2334 NORMAL_FINC=1179 NORMAL_FDEC=1155 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=203 elapsed_ms=20200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=81850 PI_INTEGRATOR_BEFORE=4359376 PI_I_NEW=4358574 PI_INTEGRATOR_AFTER=4358574 PI_UNCLAMPED_OUTPUT=1054 PI_CLAMPED_OUTPUT=1054 PI_CLAMP_SIDE=0 HELPER_ERROR=401 HELPER_OUTPUT=1054 FREQ_ERROR=-1 TARGET_CODE=1141 APPLIED_CODE=1157 NORMAL_COMPLETED=2340 NORMAL_FINC=1179 NORMAL_FDEC=1161 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=204 elapsed_ms=20300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=84140 PI_INTEGRATOR_BEFORE=5111354 PI_I_NEW=5112994 PI_INTEGRATOR_AFTER=5112994 PI_UNCLAMPED_OUTPUT=1283 PI_CLAMPED_OUTPUT=1283 PI_CLAMP_SIDE=0 HELPER_ERROR=-820 HELPER_OUTPUT=1283 FREQ_ERROR=0 TARGET_CODE=1151 APPLIED_CODE=1093 NORMAL_COMPLETED=2341 NORMAL_FINC=1179 NORMAL_FDEC=1162 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=205 elapsed_ms=20400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=87192 PI_INTEGRATOR_BEFORE=5844222 PI_I_NEW=5843780 PI_INTEGRATOR_AFTER=5843780 PI_UNCLAMPED_OUTPUT=1424 PI_CLAMPED_OUTPUT=1424 PI_CLAMP_SIDE=0 HELPER_ERROR=221 HELPER_OUTPUT=1424 FREQ_ERROR=-7 TARGET_CODE=1461 APPLIED_CODE=1413 NORMAL_COMPLETED=2346 NORMAL_FINC=1184 NORMAL_FDEC=1162 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=206 elapsed_ms=20500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=88718 PI_INTEGRATOR_BEFORE=5436432 PI_I_NEW=5435916 PI_INTEGRATOR_AFTER=5435916 PI_UNCLAMPED_OUTPUT=1323 PI_CLAMPED_OUTPUT=1323 PI_CLAMP_SIDE=0 HELPER_ERROR=258 HELPER_OUTPUT=1323 FREQ_ERROR=-4 TARGET_CODE=1318 APPLIED_CODE=1349 NORMAL_COMPLETED=2347 NORMAL_FINC=1184 NORMAL_FDEC=1163 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=207 elapsed_ms=20600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=91006 PI_INTEGRATOR_BEFORE=5326322 PI_I_NEW=5326820 PI_INTEGRATOR_AFTER=5326820 PI_UNCLAMPED_OUTPUT=1315 PI_CLAMPED_OUTPUT=1315 PI_CLAMP_SIDE=0 HELPER_ERROR=-249 HELPER_OUTPUT=1315 FREQ_ERROR=-8 TARGET_CODE=1283 APPLIED_CODE=1285 NORMAL_COMPLETED=2348 NORMAL_FINC=1184 NORMAL_FDEC=1164 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=208 elapsed_ms=20700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=94058 PI_INTEGRATOR_BEFORE=5991424 PI_I_NEW=5991488 PI_INTEGRATOR_AFTER=5991488 PI_UNCLAMPED_OUTPUT=1469 PI_CLAMPED_OUTPUT=1469 PI_CLAMP_SIDE=0 HELPER_ERROR=-32 HELPER_OUTPUT=1469 FREQ_ERROR=2 TARGET_CODE=1435 APPLIED_CODE=1413 NORMAL_COMPLETED=2350 NORMAL_FINC=1186 NORMAL_FDEC=1164 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=209 elapsed_ms=20800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=96346 PI_INTEGRATOR_BEFORE=5664572 PI_I_NEW=5663796 PI_INTEGRATOR_AFTER=5663796 PI_UNCLAMPED_OUTPUT=1374 PI_CLAMPED_OUTPUT=1374 PI_CLAMP_SIDE=0 HELPER_ERROR=388 HELPER_OUTPUT=1374 FREQ_ERROR=-1 TARGET_CODE=1433 APPLIED_CODE=1413 NORMAL_COMPLETED=2350 NORMAL_FINC=1186 NORMAL_FDEC=1164 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=210 elapsed_ms=20900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=97872 PI_INTEGRATOR_BEFORE=5130302 PI_I_NEW=5130008 PI_INTEGRATOR_AFTER=5130008 PI_UNCLAMPED_OUTPUT=1252 PI_CLAMPED_OUTPUT=1252 PI_CLAMP_SIDE=0 HELPER_ERROR=147 HELPER_OUTPUT=1252 FREQ_ERROR=-2 TARGET_CODE=1250 APPLIED_CODE=1285 NORMAL_COMPLETED=2352 NORMAL_FINC=1186 NORMAL_FDEC=1166 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=211 elapsed_ms=21000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=100160 PI_INTEGRATOR_BEFORE=5760916 PI_I_NEW=5762076 PI_INTEGRATOR_AFTER=5762076 PI_UNCLAMPED_OUTPUT=1433 PI_CLAMPED_OUTPUT=1433 PI_CLAMP_SIDE=0 HELPER_ERROR=-580 HELPER_OUTPUT=1433 FREQ_ERROR=2 TARGET_CODE=1338 APPLIED_CODE=1285 NORMAL_COMPLETED=2352 NORMAL_FINC=1186 NORMAL_FDEC=1166 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
